time,Q,s,T
2011-05-14,-1.840595,0.0,0.0
2011-05-15,-1.868912,0.0,0.0
2011-05-16,-1.670694,0.0,0.0
2011-05-17,-1.019406,0.0,0.0
2011-05-18,-1.415842,0.0,0.0
2011-05-19,-1.359209,0.0,0.0
2011-05-20,-1.359209,0.0,0.0
2011-05-21,-1.755644,0.0,0.0
2011-05-22,-1.982179,0.0,0.0
2011-05-23,-1.925546,0.0,0.0
2011-05-24,-1.897229,0.0,0.0
2011-05-25,-1.925546,0.0,0.0
2011-05-26,-1.783961,0.0,0.0
2011-05-27,-1.812278,0.0,0.0
2011-05-28,-1.953862,0.0,0.0
2011-05-29,-1.897229,0.0,0.0
2011-05-30,-1.699011,0.0,0.0
2011-05-31,-1.444159,0.0,0.0
2011-06-01,-1.472476,0.0,0.0
2011-06-02,-2.06713,0.0,0.0
2011-06-03,-2.038813,0.0,0.0
2011-06-04,-2.038813,0.0,0.0
2011-06-05,-1.868912,0.0,0.0
2011-06-06,-1.52911,0.0,0.0
2011-06-07,-1.274258,0.0,0.0
2011-06-08,-1.132674,0.0,0.0
2011-06-09,-1.104357,0.0,0.0
2011-06-10,-1.189308,0.0,0.0
2011-06-11,-1.217624,0.0,0.0
2011-06-12,-1.359209,0.0,0.0
2011-06-13,-1.925546,0.0,0.0
2011-06-14,-2.491883,0.0,0.0
2011-06-15,-2.860002,0.0,0.0
2011-06-16,-2.860002,0.0,0.0
2011-06-17,-2.775051,0.0,0.0
2011-06-18,-2.916635,0.0,0.0
2011-06-19,-2.6901,0.0,0.0
2011-06-20,-2.803368,0.0,0.0
2011-06-21,-3.058219,0.0,0.0
2011-06-22,-3.228121,0.0,0.0
2011-06-23,-2.803368,0.0,0.0
2011-06-24,-2.888318,0.0,0.0
2011-06-25,-2.576833,0.0,0.0
2011-06-26,-2.60515,0.0,0.0
2011-06-27,-2.576833,0.0,0.0
2011-06-28,-2.548516,0.0,0.0
2011-06-29,-2.180397,0.0,0.0
2011-06-30,-2.208714,0.0,0.0
2011-07-01,-2.378615,0.0,0.0
2011-07-02,-2.520199,0.0,0.0
2011-07-03,-2.520199,0.0,0.0
2011-07-04,-2.831685,0.0,0.0
2011-07-05,-3.001586,0.0,0.0
2011-07-06,-3.058219,0.0,0.0
2011-07-07,-2.463566,0.0,0.0
2011-07-08,-2.576833,0.0,0.0
2011-07-09,-2.944952,0.0,0.0
2011-07-10,-2.803368,0.0,0.0
2011-07-11,-2.491883,0.0,0.0
2011-07-12,-2.406932,0.0,0.0
2011-07-13,-2.208714,0.0,0.0
2011-07-14,-2.661784,0.0,0.0
2011-07-15,-2.916635,0.0,0.0
2011-07-16,-2.888318,0.0,0.0
2011-07-17,-2.6901,0.0,0.0
2011-07-18,-2.746734,0.0,0.0
2011-07-19,-2.718417,0.0,0.0
2011-07-20,-3.114853,0.0,0.0
2011-07-21,-3.539606,0.0,0.0
2011-07-22,-2.973269,0.0,0.0
2011-07-23,-2.746734,0.0,0.0
2011-07-24,-2.520199,0.0,0.0
2011-07-25,-2.293665,0.0,0.0
2011-07-26,-2.916635,0.0,0.0
2011-07-27,-2.860002,0.0,0.0
2011-07-28,-2.633467,0.0,0.0
2011-07-29,-3.114853,0.0,0.0
2011-07-30,-3.001586,0.0,0.0
2011-07-31,-2.803368,0.0,0.0
2011-08-01,-3.001586,0.0,0.0
2011-08-02,-2.831685,0.0,0.0
2011-08-03,-2.888318,0.0,0.0
2011-08-04,-2.888318,0.0,0.0
2011-08-05,-2.633467,0.0,0.0
2011-08-06,-2.6901,0.0,0.0
2011-08-07,-2.633467,0.0,0.0
2011-08-08,-2.944952,0.0,0.0
2011-08-09,-2.944952,0.0,0.0
2011-08-10,-3.001586,0.0,0.0
2011-08-11,-2.888318,0.0,0.0
2011-08-12,-2.661784,0.0,0.0
2011-08-13,-2.576833,0.0,0.0
2011-08-14,-2.944952,0.0,0.0
2011-08-15,-2.60515,0.0,0.0
2011-08-16,-2.60515,0.0,0.0
2011-08-17,-2.888318,0.0,0.0
2011-08-18,-2.6901,0.0,0.0
2011-08-19,-2.491883,0.0,0.0
2011-08-20,-2.15208,0.0,0.0
2011-08-21,-2.60515,0.0,0.0
2011-08-22,-2.661784,0.0,0.0
2011-08-23,-2.916635,0.0,0.0
2011-08-24,-3.086536,0.0,0.0
2011-08-25,-2.888318,0.0,0.0
2011-08-26,-2.916635,0.0,0.0
2011-08-27,-2.775051,0.0,0.0
2011-08-28,-3.058219,0.0,0.0
2011-08-29,-2.860002,0.0,0.0
2011-08-30,-2.746734,0.0,0.0
2011-08-31,-2.548516,0.0,0.0
2011-09-01,-2.293665,0.0,0.0
2011-09-02,-2.661784,0.0,0.0
2011-09-03,-2.860002,0.0,0.0
2011-09-04,-2.746734,0.0,0.0
2011-09-05,-2.6901,0.0,0.0
2011-09-06,-2.888318,0.0,0.0
2011-09-07,-2.803368,0.0,0.0
2011-09-08,-2.463566,0.0,0.0
2011-09-09,-2.633467,0.0,0.0
2011-09-10,-2.973269,0.0,0.0
2011-09-11,-2.775051,0.0,0.0
2011-09-12,-2.860002,0.0,0.0
2011-09-13,-2.973269,0.0,0.0
2011-09-14,-2.661784,0.0,0.0
2011-09-15,-2.180397,0.0,0.0
2011-09-16,-2.860002,0.0,0.0
2011-09-17,-2.775051,0.0,0.0
2011-09-18,-2.916635,0.0,0.0
2011-09-19,-3.341388,0.0,0.0
2011-09-20,-3.737824,0.0,0.0
2011-09-21,-3.936042,0.0,0.0
2011-09-22,-3.228121,0.0,0.0
2011-09-23,-3.652873,0.0,0.0
2011-09-24,-3.511289,0.0,0.0
2011-09-25,-3.256437,0.0,0.0
2011-09-26,-3.14317,0.0,0.0
2011-09-27,-3.086536,0.0,0.0
2011-09-28,-3.228121,0.0,0.0
2011-09-29,-3.171487,0.0,0.0
2011-09-30,-2.916635,0.0,0.0
2011-10-01,-2.350298,0.0,0.0
2011-10-02,-2.265348,0.0,0.0
2011-10-03,-2.06713,0.0,0.0
2011-10-04,-1.642377,0.0,0.0
2011-10-05,-1.61406,0.0,0.0
2011-10-06,-1.472476,0.0,0.0
2011-10-07,-1.642377,0.0,0.0
2011-10-08,-1.755644,0.0,0.0
2011-10-09,-1.61406,0.0,0.0
2011-10-10,-1.217624,0.0,0.0
2011-10-11,-0.5380201,0.0,0.0
2011-10-12,-0.05663369,0.0,0.0
2011-10-13,-0.2265348,0.0,0.0
2011-10-14,-1.07604,0.0,0.0
2011-10-15,-1.500793,0.0,0.0
2011-10-16,-1.642377,0.0,0.0
2011-10-17,-1.812278,0.0,0.0
2011-10-18,-2.520199,0.0,0.0
2011-10-19,-2.831685,0.0,0.0
2011-10-20,-2.775051,0.0,0.0
2011-10-21,-2.973269,0.0,0.0
2011-10-22,-2.831685,0.0,0.0
2011-10-23,-3.029903,0.0,0.0
2011-10-24,-3.14317,0.0,0.0
2011-10-25,-2.944952,0.0,0.0
2011-10-26,-3.114853,0.0,0.0
2011-10-27,-2.746734,0.0,0.0
2011-10-28,-2.775051,0.0,0.0
2011-10-29,-2.746734,0.0,0.0
2011-10-30,-2.633467,0.0,0.0
2011-10-31,-3.086536,0.0,0.0
2011-11-01,-2.775051,0.0,0.0
2011-11-02,-2.944952,0.0,0.0
2011-11-03,-2.944952,0.0,0.0
2011-11-04,-2.746734,0.0,0.0
2011-11-05,-2.576833,0.0,0.0
2011-11-06,-2.60515,0.0,0.0
2011-11-07,-2.548516,0.0,0.0
2011-11-08,-2.378615,0.0,0.0
2011-11-09,-2.123763,0.0,0.0
2011-11-10,-2.463566,0.0,0.0
2011-11-11,-1.755644,0.0,0.0
2011-11-12,-2.15208,0.0,0.0
2011-11-13,-2.180397,0.0,0.0
2011-11-14,-2.15208,0.0,0.0
2011-11-15,-2.293665,0.0,0.0
2011-11-16,-2.293665,0.0,0.0
2011-11-17,-2.208714,0.0,0.0
2011-11-18,-1.982179,0.0,0.0
2011-11-19,-2.293665,0.0,0.0
2011-11-20,-1.783961,0.0,0.0
2011-11-21,-1.557427,0.0,0.0
2011-11-22,-1.444159,0.0,0.0
2011-11-23,-1.359209,0.0,0.0
2011-11-24,-1.217624,0.0,0.0
2011-11-25,-1.302575,0.0,0.0
2011-11-26,-1.52911,0.0,0.0
2011-11-27,-1.52911,0.0,0.0
2011-11-28,-1.472476,0.0,0.0
2011-11-29,-1.472476,0.0,0.0
2011-11-30,-1.472476,0.0,0.0
2011-12-01,-1.61406,0.0,0.0
2011-12-02,-1.953862,0.0,0.0
2011-12-03,-1.670694,0.0,0.0
2011-12-04,-1.500793,0.0,0.0
2011-12-05,-1.557427,0.0,0.0
2011-12-06,-1.160991,0.0,0.0
2011-12-07,-1.52911,0.0,0.0
2011-12-08,-1.812278,0.0,0.0
2011-12-09,-1.783961,0.0,0.0
2011-12-10,-1.557427,0.0,0.0
2011-12-11,-1.670694,0.0,0.0
2011-12-12,-1.61406,0.0,0.0
2011-12-13,-0.5380201,0.0,0.0
2011-12-14,-0.1982179,0.0,0.0
2011-12-15,-1.245941,0.0,0.0
2011-12-16,-0.4247527,0.0,0.0
2011-12-17,-0.6512875,0.0,0.0
2011-12-18,-0.9344559,0.0,0.0
2011-12-19,-1.415842,0.0,0.0
2011-12-20,-1.61406,0.0,0.0
2011-12-21,-1.217624,0.0,0.0
2011-12-22,-1.699011,0.0,0.0
2011-12-23,-1.500793,0.0,0.0
2011-12-24,-1.868912,0.0,0.0
2011-12-25,-1.925546,0.0,0.0
2011-12-26,-1.52911,0.0,0.0
2011-12-27,-1.670694,0.0,0.0
2011-12-28,-1.557427,0.0,0.0
2011-12-29,-1.812278,0.0,0.0
2011-12-30,-2.010496,0.0,0.0
2011-12-31,-1.642377,0.0,0.0
2012-01-01,-1.812278,0.0,0.0
2012-01-02,-1.500793,0.0,0.0
2012-01-03,-1.868912,0.0,0.0
2012-01-04,-1.840595,0.0,0.0
2012-01-05,-1.783961,0.0,0.0
2012-01-06,-1.783961,0.0,0.0
2012-01-07,-1.755644,0.0,0.0
2012-01-08,-1.642377,0.0,0.0
2012-01-09,-1.783961,0.0,0.0
2012-01-10,-1.755644,0.0,0.0
2012-01-11,-1.755644,0.0,0.0
2012-01-12,-1.444159,0.0,0.0
2012-01-13,-1.897229,0.0,0.0
2012-01-14,-1.755644,0.0,0.0
2012-01-15,-1.61406,0.0,0.0
2012-01-16,-1.727328,0.0,0.0
2012-01-17,-1.670694,0.0,0.0
2012-01-18,-1.52911,0.0,0.0
2012-01-19,-1.104357,0.0,0.0
2012-01-20,-0.5380201,0.0,0.0
2012-01-21,-0.3964359,0.0,0.0
2012-01-22,-0.3398022,0.0,0.0
2012-01-23,-0.5097032,0.0,0.0
2012-01-24,-0.2265348,0.0,0.0
2012-01-25,-0.1132674,0.0,0.0
2012-01-26,-0.1132674,0.0,0.0
2012-01-27,-0.08495054,0.0,0.0
2012-01-28,-0.1415842,0.0,0.0
2012-01-29,-0.05663369,0.0,0.0
2012-01-30,-0.1982179,0.0,0.0
2012-01-31,0.0,0.0,0.0
2012-02-01,-0.02831685,0.0,0.0
2012-02-02,0.0,0.0,0.0
2012-02-03,-0.1415842,0.0,0.0
2012-02-04,-0.2265348,0.0,0.0
2012-02-05,0.0,0.0,0.0
2012-02-06,0.0,0.0,0.0
2012-02-07,-0.08495054,0.0,0.0
2012-02-08,-0.1415842,0.0,0.0
2012-02-09,-0.1132674,0.0,0.0
2012-02-10,-0.1132674,0.0,0.0
2012-02-11,-0.1415842,0.0,0.0
2012-02-12,-0.05663369,0.0,0.0
2012-02-13,-0.1415842,0.0,0.0
2012-02-14,0.0,0.0,0.0
2012-02-15,-0.2265348,0.0,0.0
2012-02-16,0.0,0.0,0.0
2012-02-17,-0.2265348,0.0,0.0
2012-02-18,0.0,0.0,0.0
2012-02-19,-0.1699011,0.0,0.0
2012-02-20,0.0,0.0,0.0
2012-02-21,-0.2548516,0.0,0.0
2012-02-22,-0.2265348,0.0,0.0
2012-02-23,-0.1982179,0.0,0.0
2012-02-24,-0.2548516,0.0,0.0
2012-02-25,-0.2548516,0.0,0.0
2012-02-26,-0.3398022,0.0,0.0
2012-02-27,-0.3398022,0.0,0.0
2012-02-28,-0.4247527,0.0,0.0
2012-02-29,-0.3398022,0.0,0.0
2012-03-01,-0.3114853,0.0,0.0
2012-03-02,-0.2265348,0.0,0.0
2012-03-03,-0.6796043,0.0,0.0
2012-03-04,-0.8211886,0.0,0.0
2012-03-05,-0.4813864,0.0,0.0
2012-03-06,-0.5663369,0.0,0.0
2012-03-07,-0.6512875,0.0,0.0
2012-03-08,-0.2831685,0.0,0.0
2012-03-09,-0.08495054,0.0,0.0
2012-03-10,0.0,0.0,0.0
2012-03-11,0.0,0.0,0.0
2012-03-12,0.0,0.0,0.0
2012-03-13,0.0,0.0,0.0
2012-03-14,0.0,0.0,0.0
2012-03-15,0.0,0.0,0.0
2012-03-16,0.0,0.0,0.0
2012-03-17,0.0,0.0,0.0
2012-03-18,0.0,0.0,0.0
2012-03-19,0.0,0.0,0.0
2012-03-20,0.0,0.0,0.0
2012-03-21,0.0,0.0,0.0
2012-03-22,0.0,0.0,0.0
2012-03-23,0.0,0.0,0.0
2012-03-24,0.0,0.0,0.0
2012-03-25,0.0,0.0,0.0
2012-03-26,0.0,0.0,0.0
2012-03-27,0.0,0.0,0.0
2012-03-28,0.0,0.0,0.0
2012-03-29,0.0,0.0,0.0
2012-03-30,-0.3398022,0.0,0.0
2012-03-31,-0.3398022,0.0,0.0
2012-04-01,-0.2265348,0.0,0.0
2012-04-02,-0.2548516,0.0,0.0
2012-04-03,0.0,0.0,0.0
2012-04-04,-0.08495054,0.0,0.0
2012-04-05,-0.2265348,0.0,0.0
2012-04-06,-0.1699011,0.0,0.0
2012-04-07,-0.2831685,0.0,0.0
2012-04-08,-0.2831685,0.0,0.0
2012-04-09,-0.2265348,0.0,0.0
2012-04-10,-0.2548516,0.0,0.0
2012-04-11,-0.08495054,0.0,0.0
2012-04-12,-0.1982179,0.0,0.0
2012-04-13,-0.1132674,0.0,0.0
2012-04-14,-0.1132674,0.0,0.0
2012-04-15,-0.1415842,0.0,0.0
2012-04-16,0.0,0.0,0.0
2012-04-17,-0.1982179,0.0,0.0
2012-04-18,-0.1699011,0.0,0.0
2012-04-19,-0.1982179,0.0,0.0
2012-04-20,0.0,0.0,0.0
2012-04-21,-0.2548516,0.0,0.0
2012-04-22,-0.1415842,0.0,0.0
2012-04-23,-0.3114853,0.0,0.0
2012-04-24,-0.2831685,0.0,0.0
2012-04-25,-0.2265348,0.0,0.0
2012-04-26,-0.3964359,0.0,0.0
2012-04-27,-0.2831685,0.0,0.0
2012-04-28,-0.3114853,0.0,0.0
2012-04-29,-0.3114853,0.0,0.0
2012-04-30,-0.2831685,0.0,0.0
2012-05-01,-0.368119,0.0,0.0
2012-05-02,-0.2831685,0.0,0.0
2012-05-03,-0.3398022,0.0,0.0
2012-05-04,-0.4247527,0.0,0.0
2012-05-05,-0.6796043,0.0,0.0
2012-05-06,-0.6796043,0.0,0.0
2012-05-07,-0.5946538,0.0,0.0
2012-05-08,-0.2265348,0.0,0.0
2012-05-09,-0.8211886,0.0,0.0
2012-05-10,-0.6229706,0.0,0.0
2012-05-11,-0.8495054,0.0,0.0
2012-05-12,-0.8778222,0.0,0.0
2012-05-13,-0.736238,0.0,0.0
2012-05-14,-0.5380201,0.0,0.0
2012-05-15,-0.5946538,0.0,0.0
2012-05-16,-0.6512875,0.0,0.0
2012-05-17,-0.736238,0.0,0.0
2012-05-18,-0.8211886,0.0,0.0
2012-05-19,-1.07604,0.0,0.0
2012-05-20,-1.047723,0.0,0.0
2012-05-21,-1.07604,0.0,0.0
2012-05-22,-1.359209,0.0,0.0
2012-05-23,-0.9627728,0.0,0.0
2012-05-24,-1.302575,0.0,0.0
2012-05-25,-1.642377,0.0,0.0
2012-05-26,-1.585743,0.0,0.0
2012-05-27,-1.670694,0.0,0.0
2012-05-28,-1.755644,0.0,0.0
2012-05-29,-1.387525,0.0,0.0
2012-05-30,-1.585743,0.0,0.0
2012-05-31,-1.699011,0.0,0.0
2012-06-01,-1.783961,0.0,0.0
2012-06-02,-2.010496,0.0,0.0
2012-06-03,-1.840595,0.0,0.0
2012-06-04,-2.038813,0.0,0.0
2012-06-05,-1.953862,0.0,0.0
2012-06-06,-2.463566,0.0,0.0
2012-06-07,-2.406932,0.0,0.0
2012-06-08,-2.633467,0.0,0.0
2012-06-09,-2.746734,0.0,0.0
2012-06-10,-2.576833,0.0,0.0
2012-06-11,-2.576833,0.0,0.0
2012-06-12,-2.548516,0.0,0.0
2012-06-13,-2.860002,0.0,0.0
2012-06-14,-2.746734,0.0,0.0
2012-06-15,-2.6901,0.0,0.0
2012-06-16,-2.860002,0.0,0.0
2012-06-17,-2.916635,0.0,0.0
2012-06-18,-2.6901,0.0,0.0
2012-06-19,-2.548516,0.0,0.0
2012-06-20,-2.746734,0.0,0.0
2012-06-21,-2.775051,0.0,0.0
2012-06-22,-2.576833,0.0,0.0
2012-06-23,-2.718417,0.0,0.0
2012-06-24,-2.6901,0.0,0.0
2012-06-25,-2.633467,0.0,0.0
2012-06-26,-2.661784,0.0,0.0
2012-06-27,-2.661784,0.0,0.0
2012-06-28,-2.60515,0.0,0.0
2012-06-29,-2.520199,0.0,0.0
2012-06-30,-2.491883,0.0,0.0
2012-07-01,-2.406932,0.0,0.0
2012-07-02,-2.520199,0.0,0.0
2012-07-03,-2.60515,0.0,0.0
2012-07-04,-0.5380201,0.0,0.0
2012-07-05,-2.860002,0.0,0.0
2012-07-06,-2.803368,0.0,0.0
2012-07-07,-3.086536,0.0,0.0
2012-07-08,-2.860002,0.0,0.0
2012-07-09,-2.860002,0.0,0.0
2012-07-10,-2.548516,0.0,0.0
2012-07-11,-2.6901,0.0,0.0
2012-07-12,-2.944952,0.0,0.0
2012-07-13,-2.916635,0.0,0.0
2012-07-14,-2.860002,0.0,0.0
2012-07-15,-2.775051,0.0,0.0
2012-07-16,-2.831685,0.0,0.0
2012-07-17,-2.378615,0.0,0.0
2012-07-18,-2.6901,0.0,0.0
2012-07-19,-2.576833,0.0,0.0
2012-07-20,-2.520199,0.0,0.0
2012-07-21,-2.803368,0.0,0.0
2012-07-22,-2.803368,0.0,0.0
2012-07-23,-2.888318,0.0,0.0
2012-07-24,-2.831685,0.0,0.0
2012-07-25,-2.803368,0.0,0.0
2012-07-26,-2.775051,0.0,0.0
2012-07-27,-2.746734,0.0,0.0
2012-07-28,-2.718417,0.0,0.0
2012-07-29,-2.661784,0.0,0.0
2012-07-30,-2.803368,0.0,0.0
2012-07-31,-2.576833,0.0,0.0
2012-08-01,-2.746734,0.0,0.0
2012-08-02,-2.916635,0.0,0.0
2012-08-03,-3.058219,0.0,0.0
2012-08-04,-2.860002,0.0,0.0
2012-08-05,-2.463566,0.0,0.0
2012-08-06,-2.60515,0.0,0.0
2012-08-07,-2.860002,0.0,0.0
2012-08-08,-3.851091,0.0,0.0
2012-08-09,-3.313071,0.0,0.0
2012-08-10,-2.916635,0.0,0.0
2012-08-11,-2.576833,0.0,0.0
2012-08-12,-2.860002,0.0,0.0
2012-08-13,-2.888318,0.0,0.0
2012-08-14,-2.860002,0.0,0.0
2012-08-15,-2.803368,0.0,0.0
2012-08-16,-2.60515,0.0,0.0
2012-08-17,-2.803368,0.0,0.0
2012-08-18,-2.350298,0.0,0.0
2012-08-19,-1.670694,0.0,0.0
2012-08-20,-1.07604,0.0,0.0
2012-08-21,-1.415842,0.0,0.0
2012-08-22,-1.245941,0.0,0.0
2012-08-23,-1.755644,0.0,0.0
2012-08-24,-2.576833,0.0,0.0
2012-08-25,-2.831685,0.0,0.0
2012-08-26,-2.520199,0.0,0.0
2012-08-27,-2.633467,0.0,0.0
2012-08-28,-2.576833,0.0,0.0
2012-08-29,-2.888318,0.0,0.0
2012-08-30,-2.378615,0.0,0.0
2012-08-31,-2.888318,0.0,0.0
2012-09-01,-3.001586,0.0,0.0
2012-09-02,-3.567923,0.0,0.0
2012-09-03,-2.775051,0.0,0.0
2012-09-04,-3.284754,0.0,0.0
2012-09-05,-3.001586,0.0,0.0
2012-09-06,-3.058219,0.0,0.0
2012-09-07,-3.086536,0.0,0.0
2012-09-08,-2.944952,0.0,0.0
2012-09-09,-3.114853,0.0,0.0
2012-09-10,-3.341388,0.0,0.0
2012-09-11,-3.341388,0.0,0.0
2012-09-12,-3.398022,0.0,0.0
2012-09-13,-3.114853,0.0,0.0
2012-09-14,-3.058219,0.0,0.0
2012-09-15,-3.029903,0.0,0.0
2012-09-16,-3.199804,0.0,0.0
2012-09-17,-3.171487,0.0,0.0
2012-09-18,-3.086536,0.0,0.0
2012-09-19,-3.171487,0.0,0.0
2012-09-20,-3.058219,0.0,0.0
2012-09-21,-2.973269,0.0,0.0
2012-09-22,-3.199804,0.0,0.0
2012-09-23,-3.228121,0.0,0.0
2012-09-24,-3.14317,0.0,0.0
2012-09-25,-3.14317,0.0,0.0
2012-09-26,-2.860002,0.0,0.0
2012-09-27,-3.058219,0.0,0.0
2012-09-28,-2.888318,0.0,0.0
2012-09-29,-2.775051,0.0,0.0
2012-09-30,-2.406932,0.0,0.0
2012-10-01,-2.15208,0.0,0.0
2012-10-02,-1.670694,0.0,0.0
2012-10-03,-2.293665,0.0,0.0
2012-10-04,-2.775051,0.0,0.0
2012-10-05,-3.171487,0.0,0.0
2012-10-06,-2.860002,0.0,0.0
2012-10-07,-2.916635,0.0,0.0
2012-10-08,-2.661784,0.0,0.0
2012-10-09,-2.491883,0.0,0.0
2012-10-10,-2.831685,0.0,0.0
2012-10-11,-2.463566,0.0,0.0
2012-10-12,-2.60515,0.0,0.0
2012-10-13,-2.435249,0.0,0.0
2012-10-14,-2.463566,0.0,0.0
2012-10-15,-2.491883,0.0,0.0
2012-10-16,-2.435249,0.0,0.0
2012-10-17,-2.463566,0.0,0.0
2012-10-18,-2.548516,0.0,0.0
2012-10-19,-2.491883,0.0,0.0
2012-10-20,-2.350298,0.0,0.0
2012-10-21,-2.576833,0.0,0.0
2012-10-22,-2.350298,0.0,0.0
2012-10-23,-1.982179,0.0,0.0
2012-10-24,-1.812278,0.0,0.0
2012-10-25,-1.415842,0.0,0.0
2012-10-26,-1.52911,0.0,0.0
2012-10-27,-1.642377,0.0,0.0
2012-10-28,-1.982179,0.0,0.0
2012-10-29,-1.897229,0.0,0.0
2012-10-30,-1.699011,0.0,0.0
2012-10-31,-1.925546,0.0,0.0
2012-11-01,-2.208714,0.0,0.0
2012-11-02,-2.208714,0.0,0.0
2012-11-03,-2.123763,0.0,0.0
2012-11-04,-2.406932,0.0,0.0
2012-11-05,-2.576833,0.0,0.0
2012-11-06,-2.293665,0.0,0.0
2012-11-07,-2.321981,0.0,0.0
2012-11-08,-2.180397,0.0,0.0
2012-11-09,-2.293665,0.0,0.0
2012-11-10,-2.15208,0.0,0.0
2012-11-11,-2.06713,0.0,0.0
2012-11-12,-2.123763,0.0,0.0
2012-11-13,-2.548516,0.0,0.0
2012-11-14,-2.520199,0.0,0.0
2012-11-15,-2.435249,0.0,0.0
2012-11-16,-2.463566,0.0,0.0
2012-11-17,-1.953862,0.0,0.0
2012-11-18,-1.953862,0.0,0.0
2012-11-19,-2.378615,0.0,0.0
2012-11-20,-2.15208,0.0,0.0
2012-11-21,-2.15208,0.0,0.0
2012-11-22,-2.237031,0.0,0.0
2012-11-23,-2.06713,0.0,0.0
2012-11-24,-1.953862,0.0,0.0
2012-11-25,-2.265348,0.0,0.0
2012-11-26,-1.699011,0.0,0.0
2012-11-27,-2.15208,0.0,0.0
2012-11-28,-2.095447,0.0,0.0
2012-11-29,-1.982179,0.0,0.0
2012-11-30,-1.982179,0.0,0.0
2012-12-01,-1.415842,0.0,0.0
2012-12-02,-0.9627728,0.0,0.0
2012-12-03,-0.9344559,0.0,0.0
2012-12-04,-0.9627728,0.0,0.0
2012-12-05,-1.07604,0.0,0.0
2012-12-06,-0.9627728,0.0,0.0
2012-12-07,-0.9344559,0.0,0.0
2012-12-08,-0.7645549,0.0,0.0
2012-12-09,-0.7928717,0.0,0.0
2012-12-10,-0.6796043,0.0,0.0
2012-12-11,-0.5097032,0.0,0.0
2012-12-12,-0.6796043,0.0,0.0
2012-12-13,-0.6796043,0.0,0.0
2012-12-14,-0.5663369,0.0,0.0
2012-12-15,-0.5946538,0.0,0.0
2012-12-16,-0.6512875,0.0,0.0
2012-12-17,-0.736238,0.0,0.0
2012-12-18,-0.6512875,0.0,0.0
2012-12-19,-0.5663369,0.0,0.0
2012-12-20,-0.6796043,0.0,0.0
2012-12-21,-0.5663369,0.0,0.0
2012-12-22,-0.5663369,0.0,0.0
2012-12-23,-0.6796043,0.0,0.0
2012-12-24,-0.6229706,0.0,0.0
2012-12-25,-0.6229706,0.0,0.0
2012-12-26,-0.4247527,0.0,0.0
2012-12-27,-0.4247527,0.0,0.0
2012-12-28,-0.4247527,0.0,0.0
2012-12-29,-0.4247527,0.0,0.0
2012-12-30,-0.5097032,0.0,0.0
2012-12-31,-0.4247527,0.0,0.0
2013-01-01,-0.4247527,0.0,0.0
2013-01-02,-0.3964359,0.0,0.0
2013-01-03,-0.4247527,0.0,0.0
2013-01-04,-0.4247527,0.0,0.0
2013-01-05,-0.4247527,0.0,0.0
2013-01-06,-0.4530695,0.0,0.0
2013-01-07,-0.368119,0.0,0.0
2013-01-08,-0.4530695,0.0,0.0
2013-01-09,-0.4530695,0.0,0.0
2013-01-10,-0.2831685,0.0,0.0
2013-01-11,-0.4813864,0.0,0.0
2013-01-12,-0.4813864,0.0,0.0
2013-01-13,-0.4813864,0.0,0.0
2013-01-14,-0.3964359,0.0,0.0
2013-01-15,-0.4813864,0.0,0.0
2013-01-16,-0.3964359,0.0,0.0
2013-01-17,-0.4247527,0.0,0.0
2013-01-18,-0.5380201,0.0,0.0
2013-01-19,-0.4247527,0.0,0.0
2013-01-20,-0.5380201,0.0,0.0
2013-01-21,-0.4247527,0.0,0.0
2013-01-22,-0.5663369,0.0,0.0
2013-01-23,-0.4247527,0.0,0.0
2013-01-24,-0.4247527,0.0,0.0
2013-01-25,-0.4247527,0.0,0.0
2013-01-26,-0.3964359,0.0,0.0
2013-01-27,-0.4530695,0.0,0.0
2013-01-28,-0.5380201,0.0,0.0
2013-01-29,-0.3964359,0.0,0.0
2013-01-30,-0.4247527,0.0,0.0
2013-01-31,-0.4530695,0.0,0.0
2013-02-01,-0.5663369,0.0,0.0
2013-02-02,-0.3964359,0.0,0.0
2013-02-03,-0.4247527,0.0,0.0
2013-02-04,-0.5663369,0.0,0.0
2013-02-05,-0.368119,0.0,0.0
2013-02-06,-0.4530695,0.0,0.0
2013-02-07,-0.5380201,0.0,0.0
2013-02-08,-0.4247527,0.0,0.0
2013-02-09,-0.4247527,0.0,0.0
2013-02-10,-0.5663369,0.0,0.0
2013-02-11,-0.5946538,0.0,0.0
2013-02-12,-0.4247527,0.0,0.0
2013-02-13,-0.5380201,0.0,0.0
2013-02-14,-0.3964359,0.0,0.0
2013-02-15,-0.7645549,0.0,0.0
2013-02-16,-0.5097032,0.0,0.0
2013-02-17,-0.736238,0.0,0.0
2013-02-18,-0.736238,0.0,0.0
2013-02-19,-0.6796043,0.0,0.0
2013-02-20,-0.5097032,0.0,0.0
2013-02-21,-0.6512875,0.0,0.0
2013-02-22,-0.8211886,0.0,0.0
2013-02-23,-0.5097032,0.0,0.0
2013-02-24,-0.7645549,0.0,0.0
2013-02-25,-0.7645549,0.0,0.0
2013-02-26,-0.6796043,0.0,0.0
2013-02-27,-0.8495054,0.0,0.0
2013-02-28,-0.6796043,0.0,0.0
2013-03-01,-0.7645549,0.0,0.0
2013-03-02,-0.6512875,0.0,0.0
2013-03-03,-0.8211886,0.0,0.0
